Order_Id,Account_Id,Bank_To,Account_To,Amount
33873,3017,Moneta Money Bank,57924091,1173.0
33874,3017,UniCredit Bank,8393472,1877.0
33875,3021,Kameron bank,86677175,3241.8
33876,3022,Moneta Money Bank,24765986,3170.0
33877,3023,Czech export bank,15459257,2213.0
33878,3024,Czech export bank,72384530,611.0
33879,3024,Trinity Bank,13622033,1650.0
33880,3025,Trinity Bank,14488661,3354.0
33881,3026,Czech export bank,60199838,8024.0
33882,3027,UniCredit Bank,37909793,2631.0
33883,3028,Bank Creditas,81761723,2200.0
33884,3029,Bank Creditas,89893799,1514.0
33885,3030,Moneta Money Bank,12182104,293.0
33886,3030,Kameron bank,24432987,1795.0
33887,3031,Raiffeisen bank,53394967,2789.0
33888,3032,Czech export bank,14357602,2858.0
33889,3033,Air Bank,42934656,605.0
33890,3033,Czech export bank,9593081,192.0
33891,3033,Max bank,11267763,1137.0
33895,3035,Raiffeisen bank,58785599,7524.0
33896,3035,Czech export bank,22791952,4919.0
33897,3037,Raiffeisen bank,19517636,7718.7
33899,3039,Air Bank,29247951,5035.0
33900,3039,Air Bank,32417327,1233.0
33901,3040,Bank Creditas,27743059,2202.0
33902,3041,Raiffeisen bank,96395837,130.0
33903,3041,Trinity Bank,49177348,1827.0
33904,3041,UniCredit Bank,11865109,743.0
33905,3042,Max bank,51078170,2884.0
33906,3042,Hypotecni bank,17494821,3459.0
33907,3043,Fio bank ,90735184,2768.0
33908,3044,UniCredit Bank,65354591,2756.0
33909,3045,Hypotecni bank,59194171,2366.0
33910,3046,PPF Bank,27034569,1889.0
33911,3046,UniCredit Bank,23135692,613.0
33912,3047,PPF Bank,75409131,2316.0
33913,3048,Max bank,57049596,4631.2
33914,3049,Czech export bank,65114086,1961.0
33915,3050,Kameron bank,71189987,6907.5
33916,3050,Kameron bank,72762232,9716.0
33917,3050,Kameron bank,62503671,119.0
33918,3050,J&T Bank ,93120836,41.0
33919,3051,Hypotecni bank,89318686,4104.0
33920,3051,Moneta Money Bank,55203390,184.0
33921,3051,Hypotecni bank,73282408,623.0
33922,3052,UniCredit Bank,81194168,4144.5
33923,3052,UniCredit Bank,40350818,6175.0
33924,3053,Czech export bank,23890793,3790.0
33925,3053,Raiffeisen bank,38718313,3675.0
33928,3055,Raiffeisen bank,99765395,1279.0
33929,3055,Hypotecni bank,24442416,1140.0
33930,3056,Kameron bank,36077541,868.0
33931,3056,Bank Creditas,67921972,2033.0
33932,3057,Hypotecni bank,53154373,4646.0
33933,3059,Kameron bank,37264526,1433.0
33934,3059,PPF Bank,42451202,1758.0
33935,3059,Fio bank ,52040380,529.0
33936,3060,PPF Bank,55676627,3960.0
33937,3061,Hypotecni bank,62345623,1978.0
33938,3062,Kameron bank,21810698,2638.0
33939,3063,Air Bank,83163529,2330.0
33940,3064,PPF Bank,63995122,1455.0
33941,3064,Trinity Bank,30132371,4714.0
33942,3064,Bank Creditas,35513132,1285.0
33945,3066,J&T Bank ,50533449,3241.0
33946,3067,Trinity Bank,14703780,2604.0
33947,3067,Kameron bank,61285483,1330.0
33948,3068,Air Bank,6201172,3878.0
33949,3069,Bank Creditas,27829212,6704.0
33950,3070,Max bank,28481227,3374.0
33951,3071,UniCredit Bank,64606320,5122.0
33952,3071,Bank Creditas,5976218,4268.0
33953,3072,Hypotecni bank,249654,5268.0
33958,3075,Raiffeisen bank,50335317,1523.0
33959,3076,Hypotecni bank,67460548,2715.0
33960,3077,Czech export bank,91859578,3698.0
33961,3078,Raiffeisen bank,30277490,2232.0
33962,3079,PPF Bank,45304375,234.0
33963,3079,Hypotecni bank,63926827,2065.0
33964,3080,Max bank,4152691,3359.0
33967,3082,Czech export bank,12562770,7496.0
33968,3084,UniCredit Bank,37864983,7042.0
33970,3085,Czech export bank,55201452,5723.0
33971,3085,UniCredit Bank,41444516,907.0
33972,3086,Moneta Money Bank,59381639,5022.0
33973,3087,Hypotecni bank,48730450,845.0
33974,3087,UniCredit Bank,59350305,395.0
33975,3087,Moneta Money Bank,32416212,693.0
33976,3088,PPF Bank,76251017,5866.0
33977,3090,Max bank,1940066,4225.2
33978,3090,Moneta Money Bank,47624367,6829.0
33979,3090,Air Bank,75680291,722.0
33980,3090,Kameron bank,18386042,640.0
33981,3091,Moneta Money Bank,49400448,4922.0
33982,3091,Fio bank ,20404392,3387.0
33983,3092,Trinity Bank,57711619,2311.0
33984,3093,J&T Bank ,40338969,4238.0
33985,3094,UniCredit Bank,54152226,5421.0
33986,3094,Hypotecni bank,36868620,10.0
33987,3094,PPF Bank,79572272,21.0
33988,3094,PPF Bank,4935080,17.0
33994,3096,J&T Bank ,81572884,6446.0
33995,3096,Raiffeisen bank,64655774,65.0
33996,3096,Trinity Bank,74155062,8.0
33997,3096,Raiffeisen bank,85654091,1619.0
33998,3097,Trinity Bank,18871748,403.0
33999,3097,Bank Creditas,70961040,2119.0
34000,3098,Hypotecni bank,95756363,4605.0
34001,3099,Czech export bank,30212110,3205.0
34002,3100,Kameron bank,66114073,222.0
34003,3100,J&T Bank ,8754432,6275.0
34004,3101,Trinity Bank,52626574,1938.0
34005,3102,Bank Creditas,24365711,6722.0
34006,3103,Moneta Money Bank,71421909,9388.0
34007,3103,Trinity Bank,57580989,776.0
34008,3103,Kameron bank,37620896,4244.0
34009,3104,Czech export bank,58133125,2004.0
34010,3105,Bank Creditas,35257673,2145.0
34011,3107,Trinity Bank,71699601,2642.0
34012,3108,Max bank,40014571,1560.0
34013,3108,Max bank,61451268,482.0
34014,3111,Trinity Bank,58687466,3641.0
34015,3112,PPF Bank,66820907,2567.3
34016,3112,Czech export bank,66618603,1468.0
34017,3112,Raiffeisen bank,83437150,1584.0
34018,3113,J&T Bank ,35737115,8001.0
34019,3113,Hypotecni bank,14441299,4043.0
34020,3113,Bank Creditas,47521537,367.0
34021,3113,Moneta Money Bank,11477154,355.0
34022,3115,Max bank,94811379,5353.3
34023,3115,PPF Bank,68203913,14723.0
34024,3116,J&T Bank ,74016618,9037.0
34025,3117,Czech export bank,41120845,3570.0
34026,3118,Moneta Money Bank,73266708,8886.0
34027,3119,Kameron bank,77515130,1144.0
34028,3119,UniCredit Bank,30850821,84.0
34029,3119,UniCredit Bank,80588805,884.0
34030,3120,J&T Bank ,21733200,2904.0
34031,3121,J&T Bank ,63130450,2902.0
34032,3122,Kameron bank,14967674,4944.0
34035,3124,Raiffeisen bank,29770392,3649.0
34036,3124,Bank Creditas,56739848,811.0
34037,3124,Bank Creditas,274038,876.0
34038,3125,J&T Bank ,77198278,4245.0
34039,3126,Fio bank ,39072895,3992.0
34040,3127,Air Bank,63558506,7334.0
34041,3129,Moneta Money Bank,18722367,2707.0
34042,3130,Bank Creditas,47109222,1546.0
34043,3131,Moneta Money Bank,1389563,9131.0
34044,3132,Bank Creditas,49754077,3520.0
34045,3132,Czech export bank,96756225,855.0
34046,3132,Czech export bank,68989574,13.0
34047,3133,PPF Bank,62989395,3191.0
34048,3133,Bank Creditas,98308729,6327.0
34049,3134,Hypotecni bank,32364529,3268.0
34050,3135,J&T Bank ,78418945,6814.0
34051,3136,J&T Bank ,66834139,2655.0
34052,3136,Max bank,29040438,3489.0
34053,3137,Bank Creditas,85610150,4226.5
34054,3140,Czech export bank,56121855,2376.0
34055,3140,Hypotecni bank,26200568,1978.0
34056,3141,Czech export bank,82784348,1087.0
34057,3141,Fio bank ,83041977,9905.0
34058,3142,UniCredit Bank,52314406,1974.0
34059,3142,Hypotecni bank,91892325,1254.0
34060,3143,PPF Bank,86599880,4474.0
34061,3143,Czech export bank,92271554,5454.0
34062,3144,Raiffeisen bank,24305564,3786.0
34063,3145,Bank Creditas,71322232,2527.0
34064,3146,Czech export bank,91693257,2122.0
34065,3147,Bank Creditas,93076461,7729.0
34066,3147,UniCredit Bank,78769749,28.0
34067,3147,J&T Bank ,85648721,33.0
34068,3147,Kameron bank,80525493,37.0
34069,3148,Bank Creditas,29701394,2478.0
34072,3151,PPF Bank,53186309,363.0
34073,3151,Trinity Bank,48056763,4081.0
34074,3152,Raiffeisen bank,22302586,6339.0
34075,3153,Hypotecni bank,47472262,3175.0
34076,3153,Czech export bank,43252468,2001.0
34077,3154,Hypotecni bank,76435845,3609.0
34078,3154,Raiffeisen bank,5445003,515.0
34079,3155,Raiffeisen bank,66843986,8704.0
34080,3156,Raiffeisen bank,10083705,1087.0
34081,3157,Trinity Bank,12642550,694.0
34082,3157,Air Bank,78150850,1740.0
34083,3158,Max bank,24583161,2100.0
34087,3160,PPF Bank,5269879,8364.0
34088,3161,J&T Bank ,21771204,2501.0
34089,3162,PPF Bank,32623553,9350.0
34090,3163,Hypotecni bank,2153873,2221.7
34091,3163,UniCredit Bank,79781448,2350.0
34092,3163,Czech export bank,11820799,6514.0
34093,3163,Max bank,83438044,1620.0
34094,3164,Max bank,53459769,2971.0
34095,3164,Hypotecni bank,37334716,433.0
34098,3166,Max bank,16657728,3702.8
34099,3168,Air Bank,85804390,3292.0
34100,3169,Air Bank,57548916,836.0
34101,3169,Czech export bank,67546647,6674.0
34102,3170,J&T Bank ,79496711,4187.0
34103,3171,Fio bank ,49371123,3102.0
34104,3172,Bank Creditas,38317006,1899.0
34105,3172,Trinity Bank,26548195,43.0
34106,3173,Trinity Bank,9030479,2189.0
34107,3173,PPF Bank,2587175,634.0
34108,3174,PPF Bank,69832593,2859.0
34109,3175,Kameron bank,73805624,3280.0
34110,3176,Hypotecni bank,84174042,2464.0
34111,3178,Trinity Bank,10611677,1665.0
34112,3178,Czech export bank,35352593,287.0
34113,3179,Bank Creditas,29653591,2556.0
34114,3179,Hypotecni bank,81993627,1015.0
34115,3180,Trinity Bank,50436025,1210.0
34116,3180,J&T Bank ,25152552,1954.0
34117,3182,Kameron bank,83704822,6455.0
34118,3183,Fio bank ,52212673,3024.0
34119,3184,Czech export bank,29959482,3410.0
34120,3185,Kameron bank,90867876,6404.0
34121,3185,Bank Creditas,46145159,2041.0
34122,3186,Raiffeisen bank,13502067,7456.0
34123,3188,Kameron bank,82353186,7623.0
34124,3189,Hypotecni bank,75490885,3702.8
34125,3190,Bank Creditas,96924554,3085.0
34126,3191,Bank Creditas,18965119,2774.0
34127,3191,Bank Creditas,47511076,3606.0
34128,3192,Moneta Money Bank,66663372,1272.0
34129,3192,Kameron bank,36690706,2518.0
34130,3193,Moneta Money Bank,24848491,9641.0
34131,3194,Czech export bank,46890920,7584.0
34132,3195,Raiffeisen bank,48782503,1599.0
34133,3195,Fio bank ,58903491,1253.0
34134,3195,Hypotecni bank,79532688,218.0
34135,3196,Fio bank ,20193255,2389.0
34136,3197,Fio bank ,34224891,2008.0
34140,3199,Fio bank ,90896355,1571.0
34141,3199,Hypotecni bank,75887262,2164.0
34142,3201,Air Bank,11025113,3352.0
34143,3201,Kameron bank,88160776,2898.0
34144,3202,Bank Creditas,94148736,1613.0
34145,3202,J&T Bank ,62389814,908.0
34146,3203,Air Bank,15327358,2111.0
34147,3205,Hypotecni bank,31185347,1564.0
34148,3206,Trinity Bank,56025850,2434.0
34149,3206,Air Bank,59108871,677.0
34152,3209,Fio bank ,59829372,5659.0
34153,3210,Hypotecni bank,29783749,7388.0
34154,3211,Hypotecni bank,11110592,2012.0
34155,3212,Raiffeisen bank,87521946,2112.0
34156,3212,UniCredit Bank,77462422,68.0
34157,3212,Air Bank,17035544,95.0
34158,3212,Fio bank ,12530750,47.0
34159,3213,Kameron bank,80640691,1483.0
34160,3213,Moneta Money Bank,67793083,562.0
34161,3214,Trinity Bank,20723015,2679.0
34164,3216,Air Bank,22704035,1951.3
34165,3216,Fio bank ,76364105,2712.0
34166,3216,Raiffeisen bank,29463476,6634.0
34167,3217,UniCredit Bank,98874544,1951.3
34168,3217,Moneta Money Bank,66272967,8196.0
34169,3218,Kameron bank,79115420,1449.0
34170,3218,Max bank,42386043,667.0
34171,3219,J&T Bank ,53001368,8811.0
34172,3220,Raiffeisen bank,21290225,1882.0
34173,3221,Bank Creditas,23888492,148.0
34174,3221,Czech export bank,83177405,2038.0
34175,3222,Max bank,18331057,674.0
34176,3222,Bank Creditas,34597045,859.0
34177,3222,Trinity Bank,51901710,590.0
34178,3224,PPF Bank,12458819,2583.0
34179,3224,Hypotecni bank,54968285,1375.0
34180,3225,J&T Bank ,58175218,8030.0
34181,3226,J&T Bank ,54645806,450.0
34182,3226,Max bank,33583200,2348.0
34183,3227,PPF Bank,27954143,2743.0
34184,3227,PPF Bank,5033845,1662.0
34185,3227,Raiffeisen bank,1780486,4742.0
34186,3227,Max bank,62453669,1721.0
34187,3228,J&T Bank ,86360150,3847.0
34188,3229,Fio bank ,63988697,3252.2
34189,3229,Air Bank,97103529,6828.0
34190,3229,Hypotecni bank,5108792,6411.0
34191,3230,Air Bank,9279585,2144.0
34192,3231,Max bank,8378410,2636.0
34193,3232,PPF Bank,7032335,2413.0
34194,3233,Moneta Money Bank,33019089,9044.0
34195,3234,Max bank,99641459,2659.0
34196,3235,Trinity Bank,74219459,6149.0
34197,3236,Moneta Money Bank,61162030,350.0
34198,3236,Raiffeisen bank,52487677,2038.0
34199,3237,Fio bank ,85631554,9095.0
34200,3238,Trinity Bank,11093372,8109.0
34201,3238,Bank Creditas,45814847,793.0
34202,3239,Fio bank ,42712515,8838.0
34203,3240,Hypotecni bank,70950943,1951.3
34204,3240,Max bank,58338659,5110.0
34205,3240,Air Bank,77722441,21.0
34206,3240,Czech export bank,47667419,298.0
34207,3241,Air Bank,69585042,3034.0
34208,3242,UniCredit Bank,17684483,5838.0
34209,3242,Max bank,96171485,1551.0
34210,3243,Czech export bank,9595072,3886.0
34211,3244,Kameron bank,53532010,1858.0
34212,3244,Trinity Bank,55354916,219.0
34213,3245,Hypotecni bank,34591257,3878.0
34214,3246,Czech export bank,1907498,4621.0
34215,3247,UniCredit Bank,78002387,974.0
34216,3247,PPF Bank,72730910,3032.0
34217,3248,Kameron bank,45627826,2793.0
34218,3248,Moneta Money Bank,9478331,466.0
34219,3249,Air Bank,65147852,8197.0
34220,3249,Moneta Money Bank,63599234,5677.0
34221,3250,Fio bank ,95726948,1880.0
34222,3251,Moneta Money Bank,12013626,2021.0
34223,3252,Air Bank,22094863,1406.0
34224,3252,PPF Bank,76135319,483.0
34225,3252,Hypotecni bank,6552386,155.0
34226,3253,Moneta Money Bank,16544443,1951.3
34227,3254,Fio bank ,69699191,5119.0
34228,3256,Trinity Bank,87682252,2232.0
34229,3256,Hypotecni bank,73508322,4490.0
34231,3258,PPF Bank,40508979,1646.0
34232,3258,PPF Bank,52715402,8565.0
34233,3258,Moneta Money Bank,98635321,213.0
34234,3259,Czech export bank,14523250,912.0
34235,3259,Air Bank,45163714,1350.0
34236,3260,Kameron bank,89460461,8462.0
34237,3260,UniCredit Bank,83334749,40.0
34238,3261,Hypotecni bank,93776452,3647.0
34239,3261,Czech export bank,53245943,2197.0
34240,3262,PPF Bank,79490107,8340.0
34241,3264,UniCredit Bank,52467608,1886.0
34243,3266,Max bank,53358691,119.0
34244,3266,Moneta Money Bank,81213712,1528.0
34245,3267,Fio bank ,85891317,6403.0
34246,3268,Czech export bank,86191415,1395.0
34247,3268,Hypotecni bank,36828112,634.0
34248,3268,Moneta Money Bank,1312548,251.0
34249,3269,Moneta Money Bank,47857588,1951.3
34250,3270,Bank Creditas,24160874,7806.0
34251,3271,J&T Bank ,83911329,2527.0
34252,3272,J&T Bank ,31408977,466.0
34253,3272,Fio bank ,1989675,1531.0
34254,3272,Hypotecni bank,47639417,1126.0
34255,3272,Trinity Bank,16072351,342.0
34256,3273,Moneta Money Bank,14236212,7876.0
34257,3274,PPF Bank,82867139,5775.0
34258,3275,Moneta Money Bank,91385793,120.0
34259,3275,J&T Bank ,69099885,3056.0
34260,3276,PPF Bank,54098749,1722.0
34261,3276,J&T Bank ,4509616,929.0
34262,3276,Hypotecni bank,88365083,1017.0
34263,3279,UniCredit Bank,28563004,11462.0
34264,3280,Hypotecni bank,41357261,1726.0
34265,3280,Fio bank ,41446197,2671.0
34266,3281,J&T Bank ,23259127,3594.0
34267,3283,Raiffeisen bank,5958080,8720.0
34268,3284,UniCredit Bank,95121895,4872.0
34269,3285,Max bank,32551253,2100.0
34270,3286,Raiffeisen bank,7226884,11785.0
34271,3287,Kameron bank,77842962,6968.0
34272,3288,Trinity Bank,29007971,2471.0
34273,3289,Bank Creditas,95194470,3419.0
34274,3289,Moneta Money Bank,75018042,3841.0
34275,3291,Air Bank,36294978,2505.0
34276,3292,Fio bank ,24686056,3170.0
34277,3293,Kameron bank,78677373,7668.7
34278,3293,UniCredit Bank,12542009,3231.0
34279,3293,Trinity Bank,86246293,567.0
34280,3293,Hypotecni bank,16846144,58.0
34281,3293,J&T Bank ,46667754,221.0
34282,3294,Fio bank ,51399004,6369.0
34287,3296,J&T Bank ,53869980,5091.0
34288,3296,Moneta Money Bank,2751821,9248.0
34289,3299,Fio bank ,50097662,4676.0
34290,3300,Max bank,49339282,7786.5
34291,3300,Max bank,88663518,6632.0
34292,3301,Kameron bank,16176736,4956.0
34293,3302,Air Bank,76450466,1376.0
34294,3302,Max bank,73494863,572.0
34295,3302,Moneta Money Bank,28717500,57.0
34296,3304,Czech export bank,36187023,4660.0
34297,3305,Trinity Bank,18376934,22.0
34298,3305,Air Bank,41987031,2858.0
34299,3306,Raiffeisen bank,23961645,5454.0
34300,3306,Trinity Bank,82538950,59.0
34301,3309,Czech export bank,15451962,2430.0
34302,3309,Trinity Bank,46898156,2991.0
34303,3309,PPF Bank,73238503,731.0
34304,3310,Hypotecni bank,15485203,3277.0
34305,3311,Fio bank ,95109635,4671.9
34306,3311,PPF Bank,92903273,4035.0
34307,3311,Fio bank ,81377613,666.0
34308,3311,Czech export bank,18833959,3455.0
34309,3312,UniCredit Bank,34514337,813.0
34310,3312,UniCredit Bank,91536551,789.0
34311,3312,Kameron bank,79964786,330.0
34312,3312,UniCredit Bank,21088898,32.0
34317,3316,PPF Bank,74230772,9655.0
34318,3317,Raiffeisen bank,89721625,2166.0
34319,3318,Trinity Bank,97567843,667.0
34320,3318,Trinity Bank,6951642,771.0
34321,3318,Moneta Money Bank,73162799,511.0
34322,3319,Kameron bank,20696419,66.0
34323,3319,Max bank,77133154,2154.0
34324,3320,Kameron bank,62426316,2075.0
34325,3322,Czech export bank,67021620,3421.0
34326,3323,Max bank,78556829,3498.0
34327,3324,Bank Creditas,36944615,2471.0
34328,3324,Czech export bank,46396940,2146.0
34329,3327,Kameron bank,65687149,1923.0
34330,3327,Trinity Bank,12969375,4270.0
34331,3328,Kameron bank,72908800,3300.0
34332,3329,Moneta Money Bank,58081787,9249.0
34333,3329,Air Bank,25896650,1604.0
34334,3330,PPF Bank,47722655,3651.7
34335,3330,Kameron bank,93315863,5713.0
34336,3331,Trinity Bank,11893606,3832.0
34337,3331,Air Bank,15388948,1436.0
34338,3335,PPF Bank,89511143,2170.0
34339,3336,PPF Bank,52481698,2974.0
34340,3337,Raiffeisen bank,54129630,5743.0
34341,3338,Fio bank ,71534847,7531.0
34342,3339,Air Bank,87395226,3354.0
34346,3342,Trinity Bank,71651464,8335.0
34347,3343,UniCredit Bank,51401966,2212.0
34348,3343,Fio bank ,27868533,7661.0
34349,3344,Raiffeisen bank,21086722,8537.0
34351,3346,PPF Bank,52659970,2276.0
34352,3346,Hypotecni bank,56243741,4930.0
34353,3347,Bank Creditas,24763751,2624.0
34354,3348,Moneta Money Bank,18148541,5787.0
34355,3349,UniCredit Bank,26473224,7601.0
34356,3350,Fio bank ,79860478,3661.0
34357,3351,Hypotecni bank,48346024,2700.0
34358,3352,PPF Bank,76645076,2360.0
34359,3352,Air Bank,16720837,578.0
34360,3353,Kameron bank,20473671,6086.2
34361,3353,Hypotecni bank,11269444,10616.0
34362,3353,J&T Bank ,19594610,58.0
34363,3353,Max bank,21930182,414.0
34364,3354,PPF Bank,6930423,489.0
34365,3354,Hypotecni bank,12488460,2704.0
34366,3354,Raiffeisen bank,6017333,1540.0
34367,3354,Moneta Money Bank,34654396,415.0
34368,3355,Czech export bank,52532029,2575.0
34372,3357,Max bank,28360057,1841.0
34373,3358,UniCredit Bank,14699524,1740.0
34374,3358,Fio bank ,15025878,446.0
34375,3359,UniCredit Bank,58614808,2038.0
34376,3360,Czech export bank,85336076,9194.0
34377,3361,Trinity Bank,34121233,6154.0
34378,3362,Max bank,25993234,7294.0
34379,3363,Czech export bank,95549660,2463.0
34380,3364,Trinity Bank,15549332,3651.7
34381,3364,Bank Creditas,86091345,5491.0
34382,3364,UniCredit Bank,21862072,699.0
34383,3365,Air Bank,10983294,2298.0
34384,3365,Hypotecni bank,74494957,677.0
34385,3366,Max bank,81127321,3964.0
34386,3366,Moneta Money Bank,24337905,1608.0
34387,3367,Raiffeisen bank,62753373,904.0
34388,3367,J&T Bank ,63311707,2119.0
34389,3368,Max bank,71638446,4389.0
34390,3368,J&T Bank ,59722214,3343.0
34391,3368,Max bank,2184236,176.0
34392,3369,Fio bank ,57075303,26.0
34393,3369,J&T Bank ,76031207,3007.0
34394,3370,Raiffeisen bank,51196622,2385.5
34395,3371,Bank Creditas,31096357,11549.0
34396,3372,Czech export bank,54498982,9838.0
34397,3373,Air Bank,67776107,5776.0
34398,3373,Trinity Bank,60809451,3435.0
34401,3376,UniCredit Bank,78656208,6794.0
34402,3377,Fio bank ,72621738,3240.0
34403,3378,Raiffeisen bank,76775717,6387.0
34404,3380,Kameron bank,38360536,4376.0
34405,3381,Hypotecni bank,40119654,9971.0
34406,3382,Moneta Money Bank,87277590,3975.8
34407,3384,Moneta Money Bank,22978300,2935.0
34408,3385,Max bank,84957164,3454.0
34411,3389,PPF Bank,52682036,4882.0
34412,3390,Hypotecni bank,72620779,3385.5
34413,3390,PPF Bank,88170289,850.0
34414,3390,PPF Bank,12870973,2004.0
34415,3390,Raiffeisen bank,2908385,105.0
